 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
     153   0.23857721   0.05799838 105.24183278  12.05875792 100.38319352   0.02648246
     154   0.04864837   0.01651931  95.43846158  13.87507769  75.98777030   1.15170532
     155   0.11275572   0.03771967  99.88732813  13.72260478  85.81918068   0.50299015
     156   0.08986674   0.01480176  97.85484646  13.06793554  96.76284323   0.06858641
     157   0.07668380   0.02528345  98.06176063  14.26848324  73.38208768   1.37603032
     158   0.07504455   0.01905301 100.54886376  12.10654631  94.57912362   0.13576685
     159   0.09727663   0.01805779 101.14606912  13.92046480  98.84637083   0.01218463
     160   0.09245275   0.01896127  99.50238894  12.57805312  87.50670045   0.41870903
     161   0.05820718   0.01837431  97.59097139  14.48037100  59.16341995   3.11484626
     162   0.05276806   0.00777550  94.84881064  11.97769589  95.06292330   0.12013591
     163   0.10632260   0.02925654 101.43159964  12.62201720  80.89523012   0.79183984
     164   0.06592324   0.01688378 100.01653937  14.36619856 107.60979416   0.24611409
     165   0.02885277   0.00475312  96.15135496  12.79048088 109.69402802   0.32156806
     166   0.07035572   0.02125289  94.41183220  12.94744782  93.62754873   0.16780157
     167   0.10048792   0.01793995  98.00703801  12.55571484  98.97368290   0.00896808
     168   0.09143649   0.01593451  99.47599606  14.24342723  85.42863882   0.52351342
     169   0.40497230   0.08213501 101.65377061   7.34223673 125.54914219   1.06697986
     170   0.14135370   0.04752162  98.68186832  14.52167814  67.37358711   1.99466352
     171   0.14911164   0.04368981  99.35882834  13.13986705  91.51666267   0.24524421
     172   0.15576856   0.04687663  94.10137427  12.72290379  96.66512672   0.07141112
     173   0.08398467   0.01576856  94.68469872  12.53440007 105.96958973   0.19054128
     174   0.09164184   0.01901807  97.87111773  15.28259937  99.50978807   0.00433984
     175   0.08954087   0.01614003  99.37999784  13.46723119 111.10043247   0.37552576
     176   0.04680328   0.00875400  97.07955296  14.67790046 105.37548041   0.17124131
     177   0.07971219   0.01482437  98.90663782  12.09303534  97.96598731   0.03514021
     178   0.06763565   0.01514023  94.85991845  14.25401366  91.58312594   0.24266686
     179   0.48981445   0.09825210  99.71448004   7.61230640 122.84968360   0.91942730
     180   0.26926068   0.07081442  84.16788521  12.86484302 103.89423980   0.12504488
     181   0.31018861   0.06359581 102.09114074  11.15902711 126.41981924   1.11629146
     182   0.05520372   0.01051431  94.08757024  13.68743269  97.58109988   0.04557461
     183   0.61707678   0.09285660  93.62477414   7.24217696 115.86976968   0.57652439
     184   0.05791881   0.00880184  95.52989935  13.46453034 104.41755534   0.14105239
     185   0.12853849   0.03041074  93.30801498  13.94997415  87.29921745   0.42869411
     186   0.07399030   0.01985675  96.09578821  13.48288662  99.05801962   0.00685144
     187   0.05487634   0.01050722  95.28158254  14.31195170 102.58575495   0.08651784
     188   0.10477843   0.02022419  98.79535748  12.50504992 109.32006729   0.30763257
     189   0.13894652   0.02242578 103.24682023  12.67734317 126.51514507   1.12174069
     190   0.14040990   0.04384012 105.73286407  13.00174998  75.25994161   1.21190503
     191   0.05791648   0.01615162  98.34726265  12.84066132  81.46226866   0.75510173
     192   0.07921000   0.02035972  98.66883210  13.56602267  99.67642577   0.00849188
     193   0.06196626   0.01026909  97.38396510  13.97217263  99.42905276   0.00234048
     194   0.13433100   0.02655379 100.33059242  14.88842435  84.81217348   0.55671105
     195   0.75756842   0.06243849  84.58706871  12.32313443 104.23443753   0.13541213
     196   0.04287508   0.00747649  97.47183151  13.18749695  79.62618234   0.87755758
     197   0.35340846   0.07949551 103.91822753  10.08957065 125.06656317   1.04000741
     198   0.09956989   0.01760579  98.17755409  14.04489116 100.22885163   0.02250112
     199   0.09200699   0.03343952 101.92770744  14.05185505  85.26557173   0.53219876
     200   0.14469067   0.04981445 103.20929403  15.03925982  85.05732509   0.54339068
     201   0.11999425   0.02910487  91.93789827  13.13327886 103.76287189   0.12108029
     202   0.12598461   0.02840398  99.42105852  12.59527115  66.87561103   2.05292153
     203   0.06483686   0.01247687  97.51270036  13.57097506 109.08161789   0.29883741
     204   0.30549969   0.07141227 117.90614054  11.21742687  91.30658185   0.25345192
     205   0.04912246   0.00968464  99.58029772  12.93082907  83.32988862   0.64066269
     206   0.04198902   0.00690828  97.25519443  13.76188166  99.83115882   0.01237790
     207   0.39911569   0.05382707 132.79369085   6.10082162 165.24454851   4.05359887
     208   0.24321575   0.04673506 103.36999926  13.26813285 110.57727045   0.35516902
     209   0.18127792   0.03518794  98.74209609  12.83259387 104.00395620   0.12837257
     210   0.02266286   0.00431757  97.83866451  13.47982749  71.94384916   1.51068809
     211   0.73100241   0.09284334  83.96548706  11.02202359 101.68867186   0.06133820
     212   0.18974411   0.04797973 104.20929054  13.35107995  77.32229337   1.04607780
     213   0.08613717   0.01859005  97.61989539  14.11515982  87.18983896   0.43399988
     214   0.12852854   0.05683327  92.73079371  15.42970802  79.33151966   0.89816768
     215   0.16456504   0.02887426 100.38551280  13.21634553 121.53398097   0.85048014
     216   0.27778645   0.05238326 116.42493918  11.20648696 144.09378598   2.28614111
     217   0.63348595   0.09909159  88.86879075   8.74008760 110.10672213   0.33714799
     218   0.08041708   0.02120619 100.01018038  13.66391451  85.94321805   0.49655334
     219   0.08517542   0.01588461  97.90951150  12.60647669  98.76632893   0.01422007
     220   0.15064691   0.02627291 100.67476220  12.85203809 111.17995319   0.37864951
     221   0.41148055   0.06800045 114.08663411   6.40891377 140.76985297   2.04284989
     222   0.09219396   0.01432664  95.85161593  12.87688159 108.37220472   0.27308846
     223   0.26685267   0.08098930 104.69077543  11.68701394  84.76244748   0.55943215
     224   0.07535396   0.01499095 103.10671418  14.05642645  79.49369860   0.88679066
     225   0.22906519   0.06604002 106.71444015  12.25060766  87.11666979   0.43756543
     226   0.12412536   0.02203879  98.88419095  13.15946629 115.17391812   0.54548255
     227   0.09381399   0.01384003 101.33743806  12.05791613 110.32497363   0.34547254
     228   0.07739368   0.02503707  94.86776448  13.68852247  75.32890003   1.20612128
     229   0.06536158   0.01651264 100.80781869  14.14430475  83.31174780   0.64172708
     230   0.78247521   0.04839762  81.04452499  12.15319733  98.12119853   0.03100168
     231   0.05940060   0.01052734  99.17197392  14.19666433 117.01624473   0.62893038
     232   0.13008381   0.04637323 103.26328022  12.72178483  80.44806884   0.82148588
     233   0.07648259   0.02104118 100.41885941  12.61074455  68.86963352   1.82638666
     234   0.06000993   0.02003755  96.75352706  13.39927737  84.62034963   0.56724396
     235   0.12617550   0.01981653  95.99336263  12.74353353  86.77217107   0.45452890
     236   0.16307668   0.03535729  99.67379670  12.59663666  67.22820795   2.01155340
     237   0.10153707   0.01970245  98.66337462  13.04474780  87.11178006   0.43780417
     238   0.03852532   0.00681033  98.29078033  13.59146956  91.20072512   0.25762298
     239   0.09447743   0.01549033  94.54102379  11.91774620 107.91496285   0.25682416
     240   0.03132906   0.00648707 100.30216169  12.60112439 100.90962319   0.04028367
     241   0.03861171   0.00712196  96.84878044  13.11938971  90.65395001   0.27954814
     242   0.05948920   0.01132296  99.06910664  14.79910890 112.80979492   0.44438318
     243   0.18426383   0.05098652  97.77642639  12.36541480  91.49612262   0.24604260
     244   0.15134216   0.03320675 103.08155643  13.60468664 113.12234965   0.45736019
     245   0.13735905   0.02232249 103.36635059  12.01384449 125.85659958   1.08429809
     246   0.06089337   0.01050914  95.34854901  12.96569867 108.88510254   0.29164203
     247   0.23723243   0.04519358  90.29872936  11.75203257 111.36458633   0.38593232
     248   0.10752868   0.02875601  97.34248479  13.32627536 101.52807828   0.05693631
     249   0.06934145   0.01395036  95.93504498  12.78710124 106.74897295   0.21652912
     250   0.19642643   0.05567758 100.66717908  13.03483342  99.47918976   0.00358115
     251   0.17836701   0.03463535  96.97746985  14.17129564 119.39750938   0.74274536
     252   0.05128068   0.01460802 103.23685681  12.25879120  95.50257808   0.10630600
     253   0.09559059   0.02549045 100.45586388  13.59143077  59.29285382   3.09431226
     254   0.11724348   0.02171447 102.26168573  12.00135027  93.62459381   0.16790376
     255   0.45803194   0.08335878 104.18346154   6.27905468 129.36543126   1.28920916
     256   0.09194638   0.02778339 108.08573085  10.85409298  95.64960503   0.10175963
     257   0.10211160   0.01808084  99.51418908  13.29072150 109.83674228   0.32693193
     258   0.16689064   0.04119130 103.92215485  11.80362974  95.51152131   0.10602834
     259   0.38975682   0.06408490 124.02257776   7.64779550 153.84840074   3.05641663
     260   0.08969166   0.03473347 102.34993158  14.15122978  73.70066638   1.34727086
     261   0.16464004   0.02943812  96.28308459  14.14565432 117.82373264   0.66677761
     262   0.21802218   0.07515391 100.77306500  12.93579122 100.41997194   0.02743552
     263   0.07250372   0.01596493  96.80300145  11.66871523  88.44494710   0.37483945
     264   0.05964110   0.01432384  99.15766619  12.30242988  96.63585835   0.07226041
     265   0.08743976   0.02766031  95.37357741  13.66080650  88.27330131   0.38270970
     266   0.16383911   0.03156508 100.56960116  12.33881614 110.60973393   0.35642239
     267   0.04078101   0.00949212  97.36003844  13.09652480 103.84012733   0.12340919
     268   0.19711340   0.04403890  79.94544212  13.56005404  99.48633742   0.00375828
     269   0.08079526   0.01715683 101.31510537  12.30982718  97.98766612   0.03455979
     270   0.12400680   0.03373131  97.47978098  13.48526941 107.75427253   0.25117017
     271   0.49549681   0.09475609 102.78069332   6.97689118 126.16686728   1.10187974
     272   0.03659640   0.01173957  98.48730974  14.07976679  79.45049237   0.88981360
     273   0.14254149   0.02447843 100.95643116  13.84987776 106.35783135   0.20339196
     274   0.06846399   0.01970321  96.75604702  11.59226704  81.02143048   0.78358112
     275   0.30710948   0.08162036 107.54944111  13.47717412  76.86729726   1.08141124
     276   0.14976669   0.03840497 105.49849194  12.99919298  96.70488753   0.07025975
     277   0.57339458   0.07375311 115.02763825   5.39853812 141.30033068   2.08099300
     278   0.57085903   0.11995263  85.74118263   7.76787767 104.53462040   0.14468012
     279   0.03949743   0.00567726  98.56986558  13.22698784 115.45625151   0.55800740
     280   0.33777786   0.06557860 102.79631286  10.18735261 126.99779979   1.14948312
     281   0.03727224   0.00649892  98.23687525  13.34581971  92.78725569   0.19755306
     282   0.14969491   0.02898916 100.13098917  11.51279930  98.17083282   0.02968658
     283   0.61297254   0.12784725  82.41441946   9.49677029 100.14197470   0.02027302
     284   0.06798942   0.01227594  96.24798163  13.67414523  81.15248798   0.77505456
     285   0.14313072   0.03305545  99.22955485  12.81018104 109.15838719   0.30166133
     286   0.02740699   0.00655071 100.86758777  13.51818874 113.46837762   0.47186575
     287   0.15225517   0.04687959 100.78403129  12.21415995  72.29649572   1.47692947
     288   0.08937941   0.01998600 103.30234993  13.92122079  76.01667272   1.14935305
     289   0.07326178   0.01370981  97.98254034  12.99222412 103.32685752   0.10807627
     290   0.11479982   0.01928604  94.11865630  12.31550194 104.65113872   0.14830793
     291   0.21883213   0.05897328 106.00683614  13.09171390  95.57112283   0.10418159
     292   0.61392530   0.12359123  88.65695005   8.34966892 107.04556370   0.22661802
     293   0.05514906   0.01092165  96.25859300  13.34216073  98.35773329   0.02477055
     294   0.09070584   0.02888993  96.92050718  13.83056150  90.13492909   0.30095851
     295   0.08542662   0.01539304  99.37022451  13.33860916  85.02723851   0.54501698
     296   0.17384335   0.05358078 104.96922823  12.08132175  84.06937300   0.59804117
     297   0.06822514   0.01090043  98.93238531  13.07670229 117.68875259   0.66039742
     298   0.07989389   0.01999796 100.86055182  13.93275086 102.64662195   0.08826260
     299   0.03719759   0.00611438  96.52979072  13.66075928  88.54711423   0.37018757
     300   0.12829360   0.02778803 101.46458129  13.92131218  96.54582864   0.07488216
     301   0.04416830   0.00946978  96.29807405  14.35748819  82.36548448   0.69851910
     302   0.05750213   0.00844240  93.74441840  11.88548492 107.02901434   0.22605218
     303   0.14093065   0.01992162 101.01985882  12.86837702 113.21644760   0.46129037
     304   0.23447370   0.04845824 110.54956476  12.47839753 126.55670493   1.12411953
     305   0.13816546   0.02278284  93.58280289  12.93574272 114.15286429   0.50098785
     306   0.05100874   0.00913861  99.59216255  12.55082385  98.81546603   0.01296932
     307   0.36005735   0.12164020  81.22772673  11.86831926  98.90779852   0.01062944
     308   0.05763906   0.01120172  99.20776943  13.89437739 114.26358178   0.50575178
     309   0.14871501   0.03817075  99.89910627  12.54683208  75.54708322   1.18793257
     310   0.13206321   0.04701988 104.43699507  12.63817428  76.13496572   1.13975576
     311   0.04375242   0.00817185  97.55073108  12.33798932  87.57118802   0.41562672
     312   0.27625915   0.06457259  95.58441966  11.76056894 116.46473306   0.60352506
     313   0.32528492   0.06430754 107.23748245  10.47298651 131.92299249   1.44680981
     314   0.28149982   0.06017134  94.01091099  11.29071017 115.66103490   0.56715182
     315   0.10635175   0.04545360 106.89598708  14.55820669  89.95631976   0.30846309
     316   0.89766515   0.01829932  86.52069138  13.28796751 101.91215746   0.06751734
     317   0.02861627   0.00601379  95.73243253  13.86217997  91.56271070   0.24345755
     318   0.02793365   0.00424808  95.94484749  13.11184185 102.41608641   0.08167864
     319   0.24513956   0.04932991 105.78980657  12.37335660 126.46664878   1.11896720
     320   0.07881908   0.01327138  94.11748918  13.13070338 109.07665810   0.29865522
     321   0.11815289   0.03301642 102.68938237  13.12142263  84.19368840   0.59102157
     322   0.13534460   0.02208788 104.55941561  13.01666824 105.22287020   0.16635495
     323   0.20142792   0.05640337 113.46822923  12.87086164  91.81788162   0.23363727
     324   0.09628240   0.02496688 102.20020533  11.24380029  95.62317120   0.10257413
     325   0.18193721   0.03780147  99.61671472  12.35700822 118.08515634   0.67919561
     326   0.08490590   0.02987933  98.35127879  13.36579997  74.57728870   1.27007921
     327   0.19406886   0.07132940 107.20082179  15.22462875  79.75004404   0.86897462
     328   0.14622085   0.05334660 106.12833207  14.59834792  85.83647863   0.50209014
     329   0.05592420   0.01165242 101.38040257  13.41142358 111.54049402   0.39290994
     330   0.12697211   0.02125798  97.72729212  12.95092192 115.81237189   0.57394193
     331   0.13151578   0.02312570  98.39678983  12.34748009 117.24610781   0.63962560
     332   0.08556097   0.01632146 104.10838610  14.20946653  67.71099068   1.95583612
     333   0.83425150   0.03127447  79.72616516  11.56708259  97.05248382   0.06031043
     334   0.07729416   0.02177743  98.58239289  14.02048328  95.38434948   0.10999031
     335   0.12158745   0.02221113 101.03542622  13.89882849  92.16918236   0.22033840
     336   0.09521093   0.02304761 103.65211829  13.09539306 103.76006845   0.12099591
     337   0.17063999   0.03165992 109.30206365  13.09848740 125.47405843   1.06276640
     338   0.72017064   0.08930916  84.89038730  11.48532316 101.43546119   0.05441224
     339   0.10509066   0.01828367 103.16046214  12.96687251  76.51093242   1.10957359
     340   0.16180424   0.04588656 100.74526393  13.31852973 105.38586986   0.17157502
     341   0.06313939   0.01169860 100.64878601  12.78814075  73.92636532   1.32712563
     342   0.70692624   0.13542812  81.13115908  11.98203566  98.99345587   0.00847082
     343   0.07093909   0.01971785  97.18609760  12.79318572  94.49091236   0.13866400
     344   0.17470307   0.03510028  93.38044645  13.35641902 113.38918086   0.46853295
     345   0.08491636   0.01708000  99.34537682  13.67937381  94.10677303   0.15145209
     346   0.32942460   0.08310031  92.91604474  10.81867601 113.37282291   0.46784552
     347   0.06741160   0.01653423  96.12870186  13.16660508  91.51980456   0.24512217
     348   0.18805808   0.03478363  95.31231519  12.73926557 114.25328758   0.50530822
     349   0.11776036   0.02781386 100.73507036  13.19779288  98.30120732   0.02625135
     350   0.31094548   0.07792614  94.84270142  12.52831802 117.79549908   0.66544130
     351   0.06834895   0.01431132  98.87762833  12.65838800 101.91159160   0.06750162
     352   0.10196137   0.01836423 101.70100229  13.14275856  82.53048319   0.68843521
     353   0.11784585   0.02738014  98.62975697  12.81470746 105.71439708   0.18219712
     354   0.10933455   0.02757580 102.00352223  12.72254309  88.67029466   0.36461117
     355   0.07934949   0.01323604  97.83275709  12.25405606 117.80484171   0.66588339
     356   0.40073966   0.06270876 118.27949283   6.80136204 146.02449192   2.43206298
     357   0.12222987   0.02038015  97.55492813  12.68592607 116.45512273   0.60308557
