 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
      61   0.11861746   0.03422781 104.00346559  13.99884888  92.63172517   0.20321388
      62   0.73319966   0.05771489  96.21295929  10.89876272 121.43232957   0.84523527
      63   0.04190478   0.00861827  98.94973255  14.38854582 101.45607179   0.05497302
      64   0.32262035   0.06778863  99.43939572  10.67680894 125.38131164   1.05757030
      65   0.21400568   0.05990646 103.74107923  10.04218828  98.43740886   0.02269211
      66   0.23906022   0.05708763  94.68137543  14.08663590 116.64123548   0.61161628
      67   0.09247611   0.02852034 101.89804974  14.57952987  60.94711751   2.84058495
      68   0.05814720   0.01117528  99.29952132  12.62083718  83.78651523   0.61416836
      69   0.07874873   0.01234708  97.01813735  13.64660790 115.25228490   0.54894945
      70   0.03956415   0.00930661 100.96281307  13.18644515 108.67270577   0.28391911
      71   0.18320123   0.04048962  89.68608497  14.30907876 105.94632316   0.18977714
      72   0.14291809   0.05195719 102.08755419  14.33141744  84.25830747   0.58738918
      73   0.21257635   0.05290289 105.88315626  10.99903463  77.85133728   1.00586100
      74   0.09005597   0.02371277 100.66469261  13.38450099  90.09582635   0.30259546
      75   0.09971777   0.01765886  98.12657554  13.93396848 119.80185705   0.76273056
      76   0.07557230   0.01362745  98.99117038  13.51503350  90.77522158   0.27462989
      77   0.15492549   0.06035833  99.04727093  13.20954579  83.48609637   0.63153495
      78   0.52121650   0.10083853  88.11001798   5.46515384 112.64283264   0.43749988
      79   0.12563573   0.02844475 104.21163155  12.76192259  85.31093765   0.52977556
      80   0.10575312   0.02451766  97.70626452  12.81543705 104.18456322   0.13388316
      81   0.03138669   0.00612994  95.87651696  13.50600057  95.76010416   0.09836846
      82   0.23141981   0.05110846  84.70415918  12.74173771 107.70630999   0.24948882
      83   0.09185779   0.02612649 100.97857332  14.05662922  86.77586158   0.45434563
      84   0.32696049   0.05681348 103.05005618   9.54034559 130.91699575   1.38400393
      85   0.09043154   0.03080473 102.87109915  12.09523702  89.89158003   0.31120067
      86   0.12129779   0.03102015  93.76820151  12.53031767  85.34314514   0.52805844
      87   0.47743871   0.14912190  76.72433133  10.16090564  96.04478910   0.08973245
      88   0.08660603   0.03262250  99.20295032  14.25689392  77.93077288   0.99990207
      89   0.09700009   0.01610872 100.26186363  10.52743926 109.63999770   0.31954393
      90   0.08395393   0.03087419  99.21296970  14.38087883  73.82789382   1.33589161
      91   0.09064316   0.01750822 100.51094823  14.20277366 109.63846463   0.31948655
      92   0.05230722   0.00847511  96.66372679  13.73500276 101.91205150   0.06751440
      93   0.11489155   0.02213023 101.03632765  13.06772949  79.85588705   0.86167781
      94   0.19202649   0.06121666 105.82561922  13.53970056  94.48637025   0.13881358
      95   0.17163945   0.02929565 101.46392855  11.03233111 118.37234721   0.69293019
      96   0.33468605   0.07120784  99.04828741  10.92890838 109.11370088   0.30001667
      97   0.84864154   0.03378174  93.66274147  12.79566119 103.86831849   0.12426088
      98   0.12246011   0.02076446 103.06703770  12.13472783 127.53851191   1.18086274
      99   0.04969113   0.01293586  99.67023871  14.62289777  59.82889220   3.01033976
     100   0.17203346   0.03153196 107.85217755  12.50713840 116.32022172   0.59692800
     101   0.11879773   0.01883138  96.13036255  12.70277200 118.46677774   0.69746738
     102   0.05433458   0.01054016  99.99547953  13.29809282  92.44559358   0.21005264
     103   0.04549155   0.00642513  95.96254007  12.28088043 112.46670500   0.43027561
     104   0.16684408   0.02880732 102.44971213  13.45706727 121.73019027   0.86063724
     105   0.06455790   0.01872068 103.64130109  12.00462536  70.51462731   1.65259039
     106   0.72343032   0.07180950  89.10101832  10.26426985 112.78950819   0.44354501
     107   0.14740090   0.02773082  96.83407353  12.29869993  93.43765154   0.17440340
     108   0.13669308   0.02433168 102.02772653  13.23560862 104.55882753   0.14543242
     109   0.08792683   0.01576909 100.93237101  13.32061348 111.32514318   0.38437297
     110   0.03240722   0.00634732  99.58804152  13.26958446  96.66826981   0.07132001
     111   0.12982087   0.05437689 103.19531844  14.83116317  85.24658670   0.53321441
     112   0.10305486   0.03997370 101.47890196  13.41391692  71.50915354   1.55297724
     113   0.15155035   0.05096151 106.61305125  14.13753359  70.95248491   1.60823815
     114   0.02942696   0.00711063  98.13877546  14.66256882  82.82127284   0.67085082
     115   0.16557223   0.04146381 104.87843547  13.28553697  96.30172574   0.08206192
     116   0.11975208   0.02774042 101.60272835  14.18399978 100.20204463   0.02181262
     117   0.14607989   0.02627657 110.26749120  12.82265123  78.15983668   0.98283403
     118   0.06124500   0.01142948  96.23182784  13.69003716  89.83039390   0.31379654
     119   0.09149577   0.02449954  99.96979410  14.86856003  99.03361664   0.00746274
     120   0.02605199   0.00524140  98.75333994  13.88662268  99.43787689   0.00255861
     121   0.13977405   0.02783744 109.74645443  12.41511444 109.18987819   0.30282182
     122   0.11173506   0.03430785  96.48557802  11.88450996  92.60345598   0.20424802
     123   0.08175707   0.02299271  99.04850558  13.02320622  88.16802530   0.38757095
     124   0.03741921   0.00774866  98.84316625  13.63779267  64.48494808   2.34898546
     125   0.40740977   0.22459977  73.33909873  13.21716844  88.01524708   0.39467212
     126   0.11074638   0.03160879 102.02883022  14.23209047  86.96663853   0.44491736
     127   0.70108668   0.07029772  98.40532840  10.21624477 126.42103448   1.11636087
     128   0.13210171   0.02999701  98.03369107  11.79011077 111.43429469   0.38869285
     129   0.22088313   0.06812029 103.62713154  12.53028780  93.18168380   0.18341410
     130   0.03053710   0.00510105  95.37847843  14.39971771  76.87329044   1.08094130
     131   0.03598868   0.00696881  99.22212085  13.73152756  96.71191765   0.07005646
     132   0.08380397   0.01820237  97.83239786  12.58236853 103.75692318   0.12090127
     133   0.14725672   0.02596159  98.07585750  12.09128201 109.41248558   0.31106037
     134   0.14906988   0.05695073  96.12982777  13.63412549 111.37757001   0.38644604
     135   0.23677561   0.06289240  80.04969202  13.35214264 101.78193156   0.06390918
     136   0.07525673   0.01572214  99.46745596  14.31374355  93.76048339   0.16322184
     137   0.06018632   0.01347849 102.94455512  13.25628853  88.66264776   0.36495632
     138   0.55595705   0.07054490 107.20175374   4.65757944 138.75872767   1.90065152
     139   0.19254599   0.05188428 105.83774367  12.73358541  86.09345500   0.48880912
     140   0.15092742   0.03280274  90.15114414  12.48304062 107.37147557   0.23783090
     141   0.28964562   0.07483002  88.85237757  13.92900755 112.44443547   0.42936488
     142   0.12233990   0.02560508 106.00887645  11.86690500 107.11668888   0.22905376
     143   0.11653999   0.01788265 102.27972223  12.81532334 127.42978779   1.17452768
     144   0.14963812   0.03949135  99.41645035  12.31385641  72.61619805   1.44674423
     145   0.26723926   0.07049887 100.34116943  13.12247381  82.35620406   0.69908857
     146   0.16342355   0.02623239  97.73415402  12.09006946 121.09603922   0.82796811
     147   0.61284071   0.08720394  91.43093780   7.56060562 115.72998698   0.57024212
     148   0.25903213   0.04657775 110.87025964  11.40454600 139.57100120   1.95762235
     149   0.60580063   0.08747150  91.65028705   6.59413831 114.87620454   0.53237921
     150   0.11333176   0.01974551 100.69062618  12.38666543 107.24092018   0.23332326
     151   0.24721571   0.06744716  89.57356369  13.41476066 102.08170760   0.07224670
     152   0.27056017   0.05854242  94.98081794  11.99801276 117.99904206   0.67509618
     153   0.17140935   0.03855683  96.15628500  13.60462970  88.87595526   0.35537908
     154   0.04820310   0.01737320  94.45294557  12.97481623  87.26658279   0.43027412
     155   0.06534089   0.01180324  98.06324708  14.95376432 103.11513933   0.10184750
     156   0.12491657   0.03418703  98.23173192  12.29668546 105.79642055   0.18487020
     157   0.14319580   0.03817536  98.22322740  13.02441811  74.42867172   1.28296716
     158   0.06892943   0.01171446 102.56188248  14.16597044  91.82932014   0.23320023
     159   0.11489439   0.02400478 101.72955720  12.18911465 104.98831794   0.15890171
     160   0.10042169   0.03710018  99.57201621  13.63834148  87.23622362   0.43174629
     161   0.06897581   0.01550458  98.29334936  12.49140914  66.61811735   2.08349629
     162   0.04618716   0.00706740  99.88006068  13.13741858  98.49025970   0.02131909
     163   0.14718514   0.04201246 104.33548238  12.14830986  95.51092999   0.10604669
     164   0.07490953   0.02447572 100.46523279  14.01375607  93.54960462   0.17050280
     165   0.02591136   0.00395474  97.60008061  13.72478491  92.45792203   0.20959751
     166   0.07162445   0.01542056  98.56931071  15.72856141  98.14679605   0.03032295
     167   0.07968633   0.01834298 100.60908028  13.40860373  98.00729063   0.03403504
     168   0.12870747   0.04733588  98.97889656  13.05198866  68.58661177   1.85745927
     169   0.44290607   0.08630800  98.64521998   5.85610020 124.81715117   1.02616804
     170   0.13191120   0.02990705 100.77826418  14.67681791  75.62787736   1.18123984
     171   0.09390667   0.01903714  97.69696882  13.95177803  98.89357799   0.01098894
     172   0.11800305   0.01832158  96.84263969  11.93718786  94.31668198   0.14442947
     173   0.08075517   0.01647191  98.11760145  12.07811479 105.96429209   0.19036723
     174   0.11534384   0.02730374  96.93178236  13.04992631  87.38667745   0.42447243
     175   0.09099798   0.01871814 101.65711991  13.26302312 108.85159737   0.29042003
     176   0.04075631   0.01067502  96.06263999  14.51330971  97.16777164   0.05705627
     177   0.07170846   0.01116171  98.40722780  13.05480521  96.12147573   0.08743084
     178   0.04830896   0.01133846 100.55094279  14.46365386  97.12675024   0.05821156
     179   0.46449888   0.09900452  87.14928458   6.55784688 110.06193795   0.33544712
     180   0.44897894   0.16428535  72.17497949  10.55972074  89.23891181   0.33932282
     181   0.32773134   0.06033604 103.14225398   9.47409002 130.98428676   1.38817221
     182   0.07109765   0.01784551  97.42074441  13.62871875 108.88829308   0.29175847
     183   0.69711409   0.06119603  96.23798876   9.24497024 123.05261328   0.93023604
     184   0.06393411   0.02104112  95.62836526  14.22689342  96.27980269   0.08271186
     185   0.11461602   0.02797457  98.39029664  13.82796033  78.81974349   0.93461099
     186   0.14796268   0.04263813 103.70147711  16.21116734  87.64210019   0.41224887
     187   0.07160868   0.01545697  96.66109990  10.99435823  90.30112101   0.29403879
     188   0.11182414   0.02426727  93.46541692  13.53715485 104.29336109   0.13722248
     189   0.14596679   0.02607982 105.75433014  13.76280292 131.79452708   1.43873116
     190   0.11653357   0.03242252 104.08082034  12.16636009  62.14170317   2.66706877
     191   0.19017467   0.10428613  97.18141065  13.92688625  71.34357210   1.56928406
     192   0.08857218   0.03450002  96.72476370  12.81937598  76.64733024   1.09874349
     193   0.05904790   0.01195047  99.03341061  14.06180249 105.59762125   0.17840601
     194   0.19002940   0.05528948 106.20274890  12.72410113 102.47839358   0.08345156
     195   0.78560917   0.04239833  85.41523688  11.89516199 108.84616019   0.29022186
     196   0.03062001   0.00566723  99.66676600  13.65670514  77.68300885   1.01855672
     197   0.39349608   0.10777890  94.02057910   8.61960134 116.11644516   0.58766775
     198   0.12510176   0.03016021 100.50087596  13.52040473 108.85758743   0.29063840
     199   0.10002514   0.04154709  98.00329168  13.00374458  76.16474566   1.13734731
     200   0.07470523   0.02579317 100.73205473  14.46408478  72.96631084   1.41414068
     201   0.09552261   0.02095813  97.45397875  13.82524010 103.82063171   0.12282078
     202   0.12100147   0.02528314  93.84247090  13.53306610  74.19954410   1.30299499
     203   0.06316463   0.01097966  96.10223462  14.12722091 109.97865844   0.33229081
     204   0.29097146   0.06152078 117.11177155  13.42721920  93.99987559   0.15506073
     205   0.05420535   0.01239910  97.36848672  13.50333389  82.47100585   0.69206127
     206   0.05685218   0.01025661  96.65159734  13.00105456 100.13109644   0.01999469
     207   0.41350655   0.06040174 131.25701240   7.14460783 167.52379183   4.26458226
     208   0.20054948   0.04128689 101.68241548  13.07283552 118.44867531   0.69659679
     209   0.16904544   0.03658757  94.98887250  13.33513529  85.78154416   0.50495100
     210   0.03349452   0.00848063  99.42830091  13.37883126  94.56410539   0.13625906
     211   0.70689513   0.08653885  86.05240359  12.56093838 107.47669492   0.24147925
     212   0.14605686   0.03189353  99.10803597  13.21588492  89.44757031   0.33022798
     213   0.08540384   0.03271438 101.63967346  13.66528634  84.86849162   0.55363705
     214   0.09697448   0.03099358  97.09430475  14.99585904  83.25473945   0.64507787
     215   0.14819466   0.02796670  99.89764046  13.61210871 123.09916957   0.93272234
     216   0.27676705   0.04147863 123.06413680   9.95744037 156.44694472   3.27498137
     217   0.74814347   0.05193455  93.11705349  11.08596857 118.25596174   0.68735251
     218   0.08135821   0.01532435 101.29814695  12.87265350  71.92787115   1.51222923
     219   0.11843629   0.02556704 101.69619943  13.81649761 111.50089636   0.39133593
     220   0.15468219   0.03050031 101.62570773  13.27464403 113.25632458   0.46295916
     221   0.40772174   0.06605451 121.76628905   7.53950958 152.77681819   2.96787130
     222   0.17633120   0.06394289  90.81676589  12.49055556 102.49067578   0.08380162
     223   0.22812017   0.08048647 108.35406052  12.55155287  92.04681457   0.22494187
     224   0.08368505   0.03167856  96.63949626  15.29798387  74.49053383   1.27759275
     225   0.37836299   0.09971088 118.80372692  16.25704238  93.83866511   0.16054439
     226   0.14839697   0.02732903  98.86903442  12.09456123 117.13359278   0.63438261
     227   0.10182751   0.04285279 103.30908714  14.31886441  85.91391677   0.49807038
     228   0.05481504   0.01104404  98.40008295  14.28729109  88.70750140   0.36293372
     229   0.06665237   0.02368794  97.30584981  14.97717263  70.84462831   1.61909044
     230   0.78817787   0.05577847  81.76610576  12.16409196 101.94546886   0.06844369
     231   0.05590394   0.00999464  98.34598323  15.15011694 122.79822712   0.91669393
     232   0.04609311   0.01281614  98.79077703  13.66075736  91.44747905   0.24793690
     233   0.05943422   0.01264654 101.62628800  13.95374750  93.20141019   0.18271509
     234   0.08343716   0.02826659  99.49310398  15.12326243  86.78445473   0.45391903
     235   0.10006533   0.02699423 102.19974087  13.53282908  85.42751834   0.52357286
     236   0.21811893   0.05077026 104.83210793  12.68252935  79.94425253   0.85561233
     237   0.10686969   0.02011073  98.35083440  13.57684602  95.70658299   0.10000825
     238   0.04112382   0.00671145 101.38832737  12.09791997  86.22506513   0.48207183
     239   0.05846280   0.00934654  97.89961473  13.58648024 123.46033818   0.95209309
     240   0.05556809   0.01798079 101.30739959  13.62791818  76.25747881   1.12986712
     241   0.03807413   0.01101672 100.63575287  13.99912960  85.43346118   0.52325761
     242   0.05838669   0.01014451  98.19237896  13.21810529 112.55691471   0.43397103
     243   0.18558056   0.06110018  98.54744381  13.55401375  78.38964939   0.96588137
     244   0.14800049   0.03237788 104.78230062  12.98818974 111.80191440   0.40334977
     245   0.11052271   0.01883470 102.17383111  14.34860641 126.54042258   1.12318732
     246   0.06699876   0.00982761  94.34877630  13.26298793 114.24917841   0.50513120
     247   0.22549059   0.05320318  89.33661911  13.72747443 113.59215053   0.47708968
     248   0.12753657   0.03342287  94.56546181  12.77849146 104.54492441   0.14500026
     249   0.06517304   0.01567542  96.44844727  12.88631517 101.25160905   0.04943339
     250   0.11339898   0.02161341 100.78769286  13.07163508  92.89697180   0.19358895
     251   0.17746442   0.03234945  98.17442568  13.40518708 124.18153662   0.99121116
     252   0.07569522   0.02305189 105.12204721  12.11735692  80.74965579   0.80142537
     253   0.11839982   0.05262518 103.06418981  10.53645915  73.09739995   1.40205407
     254   0.13879149   0.06419037  96.12132985  14.15619516  87.70669784   0.40918229
     255   0.43032831   0.08637857  95.53939689   7.24221921 122.02033611   0.87573758
     256   0.14120466   0.04421541 105.76564503  13.99796394  84.36589146   0.58136640
     257   0.10411681   0.02315671  98.93966664  14.83182847 101.47177190   0.05540054
     258   0.12936006   0.03047413  99.45242631  12.61488877  81.56908267   0.74828714
     259   0.42147494   0.06727472 127.13733989   6.97014739 162.18579444   3.77632481
     260   0.10147064   0.03422750 104.00091327  12.63157281  75.25647818   1.21219597
     261   0.14633663   0.02417570  96.42938809  13.52466255 120.49939526   0.79765230
     262   0.18212978   0.03316511 103.25953647  12.99448389  97.47051431   0.04861831
     263   0.08132280   0.01685995 100.10691504  14.03207471  85.35048147   0.52766769
     264   0.09655479   0.02640957 105.04733675  12.57770454 104.87029808   0.15517749
     265   0.09147695   0.02351134  95.89800042  13.09651851  91.29720107   0.25382059
     266   0.20680265   0.05006223 101.69142163  11.97585490 111.55188154   0.39336296
     267   0.04452171   0.00887140  98.82234072  12.84630652 101.32586112   0.05143915
     268   0.82363147   0.03902062  73.40250340  13.70705896  90.32662421   0.29298227
     269   0.09034208   0.02166424 103.45891481  12.70127199  83.16708607   0.65024741
     270   0.10367977   0.02037403  95.16246322  12.97046857 110.89925785   0.36765794
     271   0.51052128   0.08180309  98.88246499   6.28529864 124.67221150   1.01815729
     272   0.03773444   0.00887601 102.07404656  13.46379176  75.34190154   1.20503270
     273   0.14506525   0.04069654 102.45648845  11.93808947 101.22535816   0.04872591
     274   0.05857290   0.01366515  95.80627227  13.13051962  75.14802846   1.22132753
     275   0.12426555   0.03907047  99.15789641  13.23695344  75.67050474   1.17771796
     276   0.11425201   0.02363748 102.91751366  12.79261247  98.02097207   0.03366957
     277   0.60482343   0.06992743 111.64444006   6.60038278 140.93464358   2.05467075
     278   0.59006640   0.08534047  93.98124900   8.91560313 118.86482070   0.71670738
     279   0.06294226   0.01386990  97.24631504  14.16632496 109.79151066   0.32522918
     280   0.33621979   0.08207635  93.68537211  11.85677592 118.77395751   0.71229904
     281   0.03276347   0.00517869  99.99153445  13.75482149 105.48781282   0.17485665
     282   0.19624230   0.05703765 105.67070520  12.41912998 102.54714775   0.08541355
     283   0.67676857   0.08804142  87.03544438  11.28325778 109.01862164   0.29652559
     284   0.07785026   0.01485082  95.65055245  13.63306788 110.17032586   0.33956789
     285   0.13081368   0.02686874 102.60523036  13.06418375 109.40867834   0.31091895
     286   0.02583800   0.00474593  99.47040755  14.29152424 103.78147927   0.12164053
     287   0.12763974   0.03570680  97.84054680  11.42988043  86.55060894   0.46559329
     288   0.11332321   0.01996348 103.14496746  11.84164562  82.47255283   0.69196683
     289   0.05334630   0.01092631  94.72637077  12.67560107  97.06465439   0.05996583
     290   0.15769477   0.03863599 100.29532009  12.35743426 112.80962497   0.44437616
     291   0.25622241   0.06821183 109.45402990  11.62519461 102.68919337   0.08948567
     292   0.50928708   0.12432640  86.59243881   8.77404369 106.77800930   0.21751197
     293   0.04553746   0.00971588  97.50236930  14.61054041  98.98678830   0.00863843
     294   0.07471586   0.02418507  96.54255881  13.98825609  85.21767224   0.53476307
     295   0.05465800   0.01522184  95.97512128  14.52364219  75.26463068   1.21151121
     296   0.10720368   0.03931485  97.15238466  12.92341820  65.72657865   2.19177401
     297   0.11265459   0.03169654  99.26042072  13.97553701  82.74390290   0.67550624
     298   0.06683870   0.01064385 100.41964757  12.36825466  99.43673853   0.00253047
     299   0.03952664   0.00974445  96.80195996  13.90412747  94.08175864   0.15229456
     300   0.10848714   0.02569064  98.67660337  13.15253508  94.72713198   0.13093857
     301   0.03288241   0.00760650  98.16564752  13.00489644  98.39853735   0.02370484
     302   0.08076604   0.01920090  95.67897443  13.80039533  94.54482650   0.13689154
     303   0.09554562   0.01654755  99.75808158  13.30164833 112.31428690   0.42405445
     304   0.27039571   0.05289863 112.65570238  12.97417913 117.16831370   0.63599894
     305   0.13394457   0.02095238  98.30396499  13.10135156 121.22926984   0.83479347
     306   0.05143614   0.01081807 101.44042732  13.95613806  99.92964635   0.01486671
     307   0.48389977   0.13601634  80.22855538   8.58268684  99.08028718   0.00629445
     308   0.06692043   0.01422952  97.75803151  14.97903258 104.32934461   0.13833016
     309   0.15490597   0.06462390  99.68466591  13.24761649  65.69212090   2.19603517
     310   0.12639174   0.02124723  98.82817764  13.39291627  74.68430566   1.26084849
     311   0.04250050   0.00882125 100.42386495  12.92658497  81.08142319   0.77967170
     312   0.27631193   0.05665952  97.18385798  11.66946033 120.76299937   0.81099568
     313   0.27454013   0.04710061 107.78104103  10.91538507 138.09836871   1.85480116
     314   0.27856132   0.05851155  93.20514007  11.26969038 115.63421385   0.56595129
     315   0.08623025   0.02567815  99.57085470  12.62344906  83.93479235   0.60568732
     316   0.87438569   0.02653834  82.36311838  13.14609029  99.42470126   0.00223294
     317   0.04835291   0.01658584  98.48271070  12.25334290  86.82246676   0.45203412
     318   0.03302289   0.00673574  98.37740213  13.93293520 102.20599590   0.07573627
     319   0.25604548   0.04953942 112.18713071  11.53866035 135.29599299   1.66494394
     320   0.07553307   0.01129060  94.84137665  13.54386349 113.95662278   0.49258053
     321   0.19384590   0.05787209 102.94716956  12.54346074  82.58271268   0.68525927
     322   0.19092576   0.04490698 103.15405702  13.84160867  95.16265996   0.11696750
     323   0.17613681   0.05225321  98.72513884  13.92435275  72.47283822   1.46023071
     324   0.09361232   0.02869201  99.78088371  12.81384779  89.02235951   0.34886630
     325   0.16402298   0.02968053  97.11865574  13.10748334 116.22638736   0.59265772
     326   0.05452318   0.00971495 100.21590826  13.14443694  63.20392443   2.51931423
     327   0.18166783   0.04270185 102.48422185  10.62998719  88.64114602   0.36592755
     328   0.07677825   0.02464547  98.86851365  15.67037765  61.17475216   2.80690636
     329   0.03559172   0.00591386  98.07136568  13.97614247 110.63320212   0.35732927
     330   0.11245072   0.01917490  98.86065216  13.54004091 112.59701937   0.43561710
     331   0.15141524   0.02620481  91.47082587  13.38647033 105.15803401   0.16428780
     332   0.06511743   0.01884008  97.72368176  15.16218750  65.90852556   2.16936868
     333   0.76222581   0.13935596  74.58332593  14.01113764  90.85859832   0.27126687
     334   0.04928852   0.00966958  95.91075170  12.84133887 105.15621604   0.16422991
     335   0.07488560   0.01872129  99.10814650  12.99314333  80.25805319   0.83426602
     336   0.09413059   0.02174779 101.21613309  13.70351953 114.45378052   0.51397020
     337   0.22845173   0.04000099 112.60307350  11.20889227 127.94988551   1.20494769
     338   0.76035211   0.06029917  79.88103255  11.73889741  99.35880636   0.00060738
     339   0.11072919   0.02285854 100.49979704  13.21839442  70.89400163   1.61411672
     340   0.05827406   0.01034314 100.98975890  13.13438189  97.82754943   0.03886499
     341   0.07746119   0.01502452  98.21541157  13.31418158  84.05256636   0.59899336
     342   0.72584996   0.07990908  83.52040781  11.88555424 106.51206321   0.20854927
     343   0.07660912   0.01926822  99.51355690  13.48976035  81.35366442   0.76206478
     344   0.17573116   0.03071298  93.34797579  12.19296370 114.88047981   0.53256662
     345   0.14676715   0.03417193 103.02816061  15.34100805  82.28456965   0.70349247
     346   0.29571988   0.06203086  96.31453424  11.65145950 120.15756679   0.78046860
     347   0.05979144   0.01481947  96.84654696  14.23334906  97.23151963   0.05526660
     348   0.16202370   0.02842782  94.35973079  12.78105036 116.12032727   0.58784371
     349   0.07736693   0.01446329 102.25237213  14.13419693  97.82365503   0.03897023
     350   0.31774511   0.06691778  96.66426739   9.92343643 123.28246569   0.94253483
     351   0.08096489   0.02495043 100.53601807  12.73868387 101.14161236   0.04647463
     352   0.12624351   0.02274306 104.11315729  12.85106690  72.83831576   1.42600537
     353   0.14511853   0.04335142  97.17201434  12.75599714 101.12703698   0.04608370
     354   0.07730429   0.01835822 100.56170822  14.02175867  77.26844582   1.05022323
     355   0.23211612   0.04834144 114.41976315  11.94350521 106.07467601   0.19400100
     356   0.36338850   0.06604953 111.34704437   8.35750511 141.08575033   2.06553232
     357   0.13044697   0.02489487  97.81561577  13.45028298 120.37407174   0.79133663
